[2026-05-14 02:56:54] START train_corrected_z2_full: python scripts/train_env_v2_gpsi_ppo_n3z2cf.py --config configs/env_v2_gpsi_heada_ppo_n3z2cf_layernorm_alpha0p5.yaml --resume checkpoints/env_v2_gpsi_heada_ppo_n3z_layernorm_alpha0p5_s0/checkpoint_500k.zip --out-dir checkpoints/env_v2_gpsi_heada_ppo_n3z2cf_layernorm_alpha0p5_s0 --parent-total-steps 500000 --additional-steps 1000000 --target-total-steps 1500000 --checkpoint-total-steps 750000 1000000 1250000 1500000 --seed 0 --n-envs 4 --device cpu --reset-num-timesteps false --heartbeat-seconds 300
[2026-05-14 02:57:00] N3Z2CF_TRAIN_CONFIG parent_total_steps=500000 additional_steps=1000000 target_total_steps=1500000 seed=0 n_envs=4 device=cpu resume=checkpoints/env_v2_gpsi_heada_ppo_n3z_layernorm_alpha0p5_s0/checkpoint_500k.zip out_dir=checkpoints/env_v2_gpsi_heada_ppo_n3z2cf_layernorm_alpha0p5_s0 reset_num_timesteps=false
Logging to /root/workspace/uav-risk-rl/checkpoints/env_v2_gpsi_heada_ppo_n3z2cf_layernorm_alpha0p5_s0/tensorboard/PPO_0
[2026-05-14 02:57:02] N3Z2C_TRAIN_START config=z2_corrected_full additional_steps=1000000 parent_total_steps=500000 target_total_steps=1500000 start_num_timesteps=500000
---------------------------------
| rollout/           |          |
|    loss                 | 1.77         |
|    n_updates            | 1600         |
|    policy_gradient_loss | -0.00371     |
|    std                  | 1.02         |
|    value_loss           | 6.25         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 121         |
|    ep_rew_mean          | 29.7        |
|    success_rate         | 0.54        |
| time/                   |             |
|    fps                  | 245         |
|    iterations           | 40          |
|    time_elapsed         | 666         |
|    total_timesteps      | 663840      |
| train/                  |             |
|    approx_kl            | 0.020907745 |
|    clip_fraction        | 0.232       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.28       |
|    explained_variance   | 0.573       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.63        |
|    n_updates            | 1610        |
|    policy_gradient_loss | -0.00333    |
|    std                  | 1.02        |
|    value_loss           | 5.28        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 121        |
|    ep_rew_mean          | 30.2       |
|    success_rate         | 0.56       |
| time/                   |            |
|    fps                  | 245        |
|    iterations           | 41         |
|    time_elapsed         | 683        |
|    total_timesteps      | 667936     |
| train/                  |            |
|    approx_kl            | 0.01891553 |
|    clip_fraction        | 0.178      |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.27      |
|    explained_variance   | 0.612      |
|    learning_rate        | 0.0003     |
|    loss                 | 2.03       |
|    n_updates            | 1620       |
|    policy_gradient_loss | -0.00915   |
|    std                  | 1.01       |
|    value_loss           | 6.55       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 117         |
|    ep_rew_mean          | 28.1        |
|    success_rate         | 0.46        |
| time/                   |             |
|    fps                  | 245         |
|    iterations           | 42          |
|    time_elapsed         | 699         |
|    total_timesteps      | 672032      |
| train/                  |             |
|    approx_kl            | 0.017729238 |
|    clip_fraction        | 0.158       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.26       |
|    explained_variance   | 0.641       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.47        |
|    n_updates            | 1630        |
|    policy_gradient_loss | -0.00541    |
|    std                  | 1.01        |
|    value_loss           | 6.57        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 117         |
|    ep_rew_mean          | 28.5        |
|    success_rate         | 0.5         |
| time/                   |             |
|    fps                  | 245         |
|    iterations           | 43          |
|    time_elapsed         | 716         |
|    total_timesteps      | 676128      |
| train/                  |             |
|    approx_kl            | 0.013382796 |
|    clip_fraction        | 0.141       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.26       |
|    explained_variance   | 0.684       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.18        |
|    n_updates            | 1640        |
|    policy_gradient_loss | -0.00565    |
|    std                  | 1.01        |
|    value_loss           | 6.66        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 112        |
|    ep_rew_mean          | 26.6       |
|    success_rate         | 0.45       |
| time/                   |            |
|    fps                  | 245        |
|    iterations           | 44         |
|    time_elapsed         | 733        |
|    total_timesteps      | 680224     |
| train/                  |            |
|    approx_kl            | 0.01388917 |
|    clip_fraction        | 0.135      |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.26      |
|    explained_variance   | 0.663      |
|    learning_rate        | 0.0003     |
|    loss                 | 2.33       |
|    n_updates            | 1650       |
|    policy_gradient_loss | -0.00695   |
|    std                  | 1.01       |
|    value_loss           | 6.25       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 113         |
|    ep_rew_mean          | 26.4        |
|    success_rate         | 0.44        |
| time/                   |             |
|    fps                  | 245         |
|    iterations           | 45          |
|    time_elapsed         | 750         |
|    total_timesteps      | 684320      |
| train/                  |             |
|    approx_kl            | 0.015345366 |
|    clip_fraction        | 0.138       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.25       |
|    explained_variance   | 0.543       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.2         |
|    n_updates            | 1660        |
|    policy_gradient_loss | -0.008      |
|    std                  | 1.01        |
|    value_loss           | 8.81        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 116         |
|    ep_rew_mean          | 26.5        |
|    success_rate         | 0.43        |
| time/                   |             |
|    fps                  | 245         |
|    iterations           | 46          |
|    time_elapsed         | 767         |
|    total_timesteps      | 688416      |
| train/                  |             |
|    approx_kl            | 0.016390193 |
|    clip_fraction        | 0.155       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.26       |
|    explained_variance   | 0.553       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.57        |
|    n_updates            | 1670        |
|    policy_gradient_loss | -0.00129    |
|    std                  | 1.02        |
|    value_loss           | 7.55        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 122         |
|    ep_rew_mean          | 28.3        |
|    success_rate         | 0.49        |
| time/                   |             |
|    fps                  | 245         |
|    iterations           | 47          |
|    time_elapsed         | 783         |
|    total_timesteps      | 692512      |
| train/                  |             |
|    approx_kl            | 0.014504765 |
|    clip_fraction        | 0.167       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.27       |
|    explained_variance   | 0.548       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.9         |
|    n_updates            | 1680        |
|    policy_gradient_loss | -0.00628    |
|    std                  | 1.01        |
|    value_loss           | 6.56        |
-----------------------------------------
-----------------------------------------
